x y y_analytic yRK4 yRK5 h
0.363 -0.32099 -0.203292 -0.32099 -0.32099 1.60377e-06
0.364 -0.322746 -0.204386 -0.322746 -0.322746 1.60423e-06
0.365 -0.324506 -0.205482 -0.324506 -0.324506 1.60469e-06
0.366 -0.326272 -0.206581 -0.326272 -0.326272 1.60516e-06
0.367 -0.328042 -0.207682 -0.328042 -0.328042 1.60563e-06
0.368 -0.329816 -0.208786 -0.329816 -0.329816 1.60611e-06
0.369 -0.331596 -0.209893 -0.331596 -0.331596 1.60659e-06
0.37 -0.33338 -0.211002 -0.33338 -0.33338 1.60707e-06
0.371 -0.335169 -0.212114 -0.335169 -0.335169 1.60756e-06
0.372 -0.336962 -0.213228 -0.336962 -0.336962 1.60805e-06
0.373 -0.33876 -0.214345 -0.33876 -0.33876 1.60855e-06
0.374 -0.340563 -0.215465 -0.340563 -0.340563 1.60905e-06
0.375 -0.342371 -0.216587 -0.342371 -0.342371 1.60955e-06
0.376 -0.344183 -0.217711 -0.344183 -0.344183 1.61006e-06
0.377 -0.346 -0.218838 -0.346 -0.346 1.61057e-06
0.378 -0.347821 -0.219968 -0.347821 -0.347821 1.61109e-06
0.379 -0.349648 -0.221101 -0.349648 -0.349648 1.61161e-06
0.38 -0.351479 -0.222235 -0.351479 -0.351479 1.61214e-06
0.381 -0.353314 -0.223373 -0.353314 -0.353314 1.61267e-06
0.382 -0.355155 -0.224513 -0.355155 -0.355155 1.6132e-06
0.383 -0.357 -0.225655 -0.357 -0.357 1.61374e-06
0.384 -0.35885 -0.2268 -0.35885 -0.35885 1.61428e-06
0.385 -0.360704 -0.227948 -0.360704 -0.360704 1.61483e-06
0.386 -0.362563 -0.229098 -0.362563 -0.362563 1.61539e-06
0.387 -0.364427 -0.23025 -0.364427 -0.364427 1.61594e-06
0.388 -0.366295 -0.231406 -0.366295 -0.366295 1.61651e-06
0.389 -0.368169 -0.232563 -0.368169 -0.368168 1.61707e-06
0.39 -0.370046 -0.233723 -0.370046 -0.370046 1.61764e-06
0.391 -0.371929 -0.234886 -0.371929 -0.371929 1.61822e-06
0.392 -0.373816 -0.236051 -0.373816 -0.373816 1.6188e-06
0.393 -0.375708 -0.237218 -0.375708 -0.375708 1.61939e-06
0.394 -0.377605 -0.238388 -0.377605 -0.377604 1.61998e-06
0.395 -0.379506 -0.239561 -0.379506 -0.379506 1.62058e-06
0.396 -0.381412 -0.240736 -0.381412 -0.381412 1.62118e-06
0.397 -0.383322 -0.241913 -0.383322 -0.383322 1.62178e-06
0.398 -0.385238 -0.243093 -0.385238 -0.385238 1.62239e-06
0.399 -0.387158 -0.244275 -0.387158 -0.387158 1.62301e-06
0.4 -0.389082 -0.24546 -0.389082 -0.389082 1.62363e-06
0.401 -0.391012 -0.246647 -0.391012 -0.391012 1.62426e-06
0.402 -0.392946 -0.247837 -0.392946 -0.392946 1.62489e-06
0.403 -0.394885 -0.249029 -0.394885 -0.394884 1.62553e-06
0.404 -0.396828 -0.250223 -0.396828 -0.396828 1.62617e-06
0.405 -0.398776 -0.25142 -0.398776 -0.398776 1.62682e-06
0.406 -0.400729 -0.252619 -0.400729 -0.400729 1.62748e-06
0.407 -0.402686 -0.253821 -0.402686 -0.402686 1.62814e-06
0.408 -0.404648 -0.255025 -0.404648 -0.404648 1.6288e-06
0.409 -0.406615 -0.256232 -0.406615 -0.406615 1.62947e-06
0.41 -0.408587 -0.257441 -0.408587 -0.408587 1.63015e-06
0.411 -0.410563 -0.258652 -0.410563 -0.410563 1.63083e-06
0.412 -0.412544 -0.259865 -0.412544 -0.412544 1.63152e-06
0.413 -0.414529 -0.261081 -0.414529 -0.414529 1.63222e-06
0.414 -0.41652 -0.2623 -0.41652 -0.41652 1.63292e-06
0.415 -0.418515 -0.263521 -0.418515 -0.418515 1.63362e-06
0.416 -0.420514 -0.264744 -0.420514 -0.420514 1.63434e-06
0.417 -0.422519 -0.265969 -0.422519 -0.422519 1.63505e-06
0.418 -0.424528 -0.267197 -0.424528 -0.424528 1.63578e-06
0.419 -0.426542 -0.268427 -0.426542 -0.426541 1.63651e-06
0.42 -0.42856 -0.269659 -0.42856 -0.42856 1.63725e-06
0.421 -0.430583 -0.270894 -0.430583 -0.430583 1.63799e-06
0.422 -0.432611 -0.272131 -0.432611 -0.432611 1.63874e-06
0.423 -0.434643 -0.27337 -0.434643 -0.434643 1.6395e-06
0.424 -0.436681 -0.274612 -0.436681 -0.436681 1.64026e-06
0.425 -0.438722 -0.275856 -0.438722 -0.438722 1.64103e-06
0.426 -0.440769 -0.277102 -0.440769 -0.440769 1.64181e-06
0.427 -0.44282 -0.278351 -0.44282 -0.44282 1.64259e-06
0.428 -0.444876 -0.279601 -0.444876 -0.444876 1.64338e-06
0.429 -0.446937 -0.280854 -0.446937 -0.446937 1.64418e-06
0.43 -0.449003 -0.28211 -0.449003 -0.449002 1.64499e-06
0.431 -0.451073 -0.283367 -0.451073 -0.451073 1.6458e-06
0.432 -0.453147 -0.284627 -0.453147 -0.453147 1.64662e-06
0.433 -0.455227 -0.285889 -0.455227 -0.455227 1.64744e-06
0.434 -0.457311 -0.287154 -0.457311 -0.457311 1.64828e-06
0.435 -0.4594 -0.28842 -0.4594 -0.4594 1.64912e-06
0.436 -0.461494 -0.289689 -0.461494 -0.461494 1.64996e-06
0.437 -0.463592 -0.29096 -0.463592 -0.463592 1.65082e-06
0.438 -0.465695 -0.292233 -0.465695 -0.465695 1.65168e-06
0.439 -0.467803 -0.293508 -0.467803 -0.467803 1.65255e-06
0.44 -0.469916 -0.294786 -0.469916 -0.469916 1.65343e-06
0.441 -0.472033 -0.296066 -0.472033 -0.472033 1.65432e-06
0.442 -0.474155 -0.297348 -0.474155 -0.474155 1.65521e-06
0.443 -0.476282 -0.298632 -0.476282 -0.476282 1.65612e-06
0.444 -0.478413 -0.299918 -0.478413 -0.478413 1.65703e-06
0.445 -0.480549 -0.301206 -0.480549 -0.480549 1.65795e-06
0.446 -0.48269 -0.302497 -0.48269 -0.48269 1.65887e-06
0.447 -0.484836 -0.30379 -0.484836 -0.484836 1.65981e-06
0.448 -0.486986 -0.305085 -0.486986 -0.486986 1.66075e-06
0.449 -0.489142 -0.306382 -0.489142 -0.489142 1.66171e-06
0.45 -0.491302 -0.307681 -0.491302 -0.491301 1.66267e-06
0.451 -0.493466 -0.308982 -0.493466 -0.493466 1.66364e-06
0.452 -0.495636 -0.310285 -0.495636 -0.495636 1.66462e-06
0.453 -0.49781 -0.311591 -0.49781 -0.49781 1.66561e-06
0.454 -0.499989 -0.312898 -0.499989 -0.499989 1.6666e-06
0.455 -0.502172 -0.314208 -0.502172 -0.502172 1.66761e-06
0.456 -0.504361 -0.31552 -0.504361 -0.504361 1.66863e-06
0.457 -0.506554 -0.316834 -0.506554 -0.506554 1.66965e-06
0.458 -0.508752 -0.31815 -0.508752 -0.508752 1.67069e-06
0.459 -0.510955 -0.319467 -0.510955 -0.510955 1.67173e-06
0.46 -0.513162 -0.320787 -0.513162 -0.513162 1.67278e-06
0.461 -0.515375 -0.322109 -0.515375 -0.515375 1.67385e-06
0.462 -0.517592 -0.323433 -0.517592 -0.517592 1.67492e-06
0.463 -0.519814 -0.32476 -0.519814 -0.519814 1.67601e-06
0.464 -0.522041 -0.326088 -0.522041 -0.522041 1.6771e-06
0.465 -0.524272 -0.327418 -0.524272 -0.524272 1.67821e-06
0.466 -0.526509 -0.32875 -0.526509 -0.526509 1.67932e-06
0.467 -0.52875 -0.330084 -0.52875 -0.52875 1.68045e-06
0.468 -0.530996 -0.33142 -0.530996 -0.530996 1.68159e-06
0.469 -0.533247 -0.332758 -0.533247 -0.533247 1.68273e-06
0.47 -0.535502 -0.334098 -0.535502 -0.535502 1.68389e-06
0.471 -0.537763 -0.33544 -0.537763 -0.537763 1.68506e-06
0.472 -0.540028 -0.336784 -0.540028 -0.540028 1.68624e-06
0.473 -0.542298 -0.33813 -0.542298 -0.542298 1.68744e-06
0.474 -0.544573 -0.339478 -0.544573 -0.544573 1.68864e-06
0.475 -0.546853 -0.340828 -0.546853 -0.546853 1.68986e-06
0.476 -0.549138 -0.342179 -0.549138 -0.549138 1.69109e-06
0.477 -0.551428 -0.343533 -0.551428 -0.551428 1.69233e-06
0.478 -0.553722 -0.344889 -0.553722 -0.553722 1.69358e-06
0.479 -0.556022 -0.346246 -0.556022 -0.556022 1.69484e-06
0.48 -0.558326 -0.347605 -0.558326 -0.558326 1.69612e-06
0.481 -0.560635 -0.348966 -0.560635 -0.560635 1.69741e-06
0.482 -0.562949 -0.35033 -0.562949 -0.562949 1.69871e-06
0.483 -0.565269 -0.351694 -0.565269 -0.565268 1.70003e-06
0.484 -0.567593 -0.353061 -0.567593 -0.567592 1.70136e-06
0.485 -0.569921 -0.35443 -0.569921 -0.569921 1.7027e-06
0.486 -0.572255 -0.3558 -0.572255 -0.572255 1.70406e-06
0.487 -0.574594 -0.357173 -0.574594 -0.574594 1.70543e-06
0.488 -0.576938 -0.358547 -0.576938 -0.576938 1.70682e-06
0.489 -0.579287 -0.359923 -0.579287 -0.579287 1.70822e-06
0.49 -0.58164 -0.3613 -0.58164 -0.58164 1.70963e-06
0.491 -0.583999 -0.36268 -0.583999 -0.583999 1.71106e-06
0.492 -0.586363 -0.364061 -0.586363 -0.586363 1.7125e-06
0.493 -0.588731 -0.365444 -0.588731 -0.588731 1.71396e-06
0.494 -0.591105 -0.366829 -0.591105 -0.591105 1.71543e-06
0.495 -0.593484 -0.368216 -0.593484 -0.593484 1.71692e-06
0.496 -0.595868 -0.369604 -0.595868 -0.595868 1.71843e-06
0.497 -0.598257 -0.370994 -0.598257 -0.598256 1.71995e-06
0.498 -0.60065 -0.372386 -0.60065 -0.60065 1.72148e-06
0.499 -0.603049 -0.37378 -0.603049 -0.603049 1.72304e-06
0.5 -0.605453 -0.375175 -0.605453 -0.605453 1.72461e-06
0.501 -0.607863 -0.376572 -0.607863 -0.607863 1.7262e-06
0.502 -0.610277 -0.377971 -0.610277 -0.610277 1.7278e-06
0.503 -0.612696 -0.379371 -0.612696 -0.612696 1.72942e-06
0.504 -0.615121 -0.380773 -0.615121 -0.615121 1.73107e-06
0.505 -0.617551 -0.382177 -0.617551 -0.61755 1.73272e-06
0.506 -0.619985 -0.383582 -0.619985 -0.619985 1.7344e-06
0.507 -0.622425 -0.384989 -0.622425 -0.622425 1.7361e-06
0.508 -0.624871 -0.386398 -0.624871 -0.624871 1.73781e-06
0.509 -0.627321 -0.387808 -0.627321 -0.627321 1.73955e-06
0.51 -0.629777 -0.38922 -0.629777 -0.629777 1.7413e-06
0.511 -0.632238 -0.390634 -0.632238 -0.632238 1.74307e-06
0.512 -0.634704 -0.392049 -0.634704 -0.634704 1.74487e-06
0.513 -0.637175 -0.393466 -0.637175 -0.637175 1.74668e-06
0.514 -0.639652 -0.394884 -0.639652 -0.639652 1.74852e-06
0.515 -0.642134 -0.396304 -0.642134 -0.642134 1.75038e-06
0.516 -0.644621 -0.397725 -0.644621 -0.644621 1.75226e-06
0.517 -0.647114 -0.399148 -0.647114 -0.647114 1.75416e-06
0.518 -0.649612 -0.400573 -0.649612 -0.649612 1.75608e-06
0.519 -0.652116 -0.401999 -0.652116 -0.652116 1.75803e-06
0.52 -0.654625 -0.403426 -0.654625 -0.654625 1.76e-06
0.521 -0.657139 -0.404855 -0.657139 -0.657139 1.76199e-06
0.522 -0.659659 -0.406286 -0.659659 -0.659659 1.76401e-06
0.523 -0.662184 -0.407718 -0.662184 -0.662184 1.76606e-06
0.524 -0.664715 -0.409152 -0.664715 -0.664715 1.76812e-06
0.525 -0.667251 -0.410587 -0.667251 -0.667251 1.77022e-06
0.526 -0.669793 -0.412023 -0.669793 -0.669793 1.77234e-06
0.527 -0.67234 -0.413461 -0.67234 -0.67234 1.77449e-06
0.528 -0.674893 -0.4149 -0.674893 -0.674893 1.77666e-06
0.529 -0.677452 -0.416341 -0.677452 -0.677452 1.77886e-06
0.53 -0.680016 -0.417783 -0.680016 -0.680016 1.78109e-06
0.531 -0.682586 -0.419227 -0.682586 -0.682586 1.78335e-06
0.532 -0.685162 -0.420672 -0.685162 -0.685162 1.78564e-06
0.533 -0.687743 -0.422119 -0.687743 -0.687743 1.78796e-06
0.534 -0.69033 -0.423566 -0.69033 -0.69033 1.79031e-06
0.535 -0.692923 -0.425016 -0.692923 -0.692923 1.79269e-06
0.536 -0.695522 -0.426466 -0.695522 -0.695522 1.7951e-06
0.537 -0.698126 -0.427918 -0.698126 -0.698126 1.79755e-06
0.538 -0.700737 -0.429371 -0.700737 -0.700737 1.80002e-06
0.539 -0.703353 -0.430826 -0.703353 -0.703353 1.80254e-06
0.54 -0.705975 -0.432282 -0.705975 -0.705975 1.80508e-06
0.541 -0.708604 -0.433739 -0.708604 -0.708604 1.80766e-06
0.542 -0.711238 -0.435197 -0.711238 -0.711238 1.81028e-06
0.543 -0.713879 -0.436657 -0.713879 -0.713879 1.81294e-06
0.544 -0.716525 -0.438118 -0.716525 -0.716525 1.81563e-06
0.545 -0.719178 -0.43958 -0.719178 -0.719178 1.81837e-06
0.546 -0.721837 -0.441044 -0.721837 -0.721837 1.82114e-06
0.547 -0.724502 -0.442508 -0.724502 -0.724502 1.82395e-06
0.548 -0.727173 -0.443974 -0.727173 -0.727173 1.82681e-06
0.549 -0.729851 -0.445441 -0.729851 -0.729851 1.8297e-06
0.55 -0.732535 -0.44691 -0.732535 -0.732535 1.83264e-06
0.551 -0.735226 -0.448379 -0.735226 -0.735226 1.83563e-06
0.552 -0.737923 -0.44985 -0.737923 -0.737923 1.83866e-06
0.553 -0.740626 -0.451322 -0.740626 -0.740626 1.84174e-06
0.554 -0.743337 -0.452795 -0.743337 -0.743337 1.84487e-06
0.555 -0.746053 -0.454269 -0.746053 -0.746053 1.84804e-06
0.556 -0.748777 -0.455745 -0.748777 -0.748777 1.85127e-06
0.557 -0.751507 -0.457221 -0.751507 -0.751507 1.85455e-06
0.558 -0.754244 -0.458699 -0.754244 -0.754244 1.85788e-06
0.559 -0.756988 -0.460177 -0.756988 -0.756988 1.86127e-06
0.56 -0.759739 -0.461657 -0.759739 -0.759739 1.86471e-06
0.561 -0.762497 -0.463138 -0.762497 -0.762497 1.86822e-06
0.562 -0.765262 -0.46462 -0.765262 -0.765262 1.87178e-06
0.563 -0.768034 -0.466103 -0.768034 -0.768034 1.8754e-06
0.564 -0.770813 -0.467587 -0.770813 -0.770813 1.87909e-06
0.565 -0.773599 -0.469072 -0.773599 -0.773599 1.88284e-06
0.566 -0.776393 -0.470558 -0.776393 -0.776393 1.88666e-06
0.567 -0.779195 -0.472045 -0.779195 -0.779195 1.89054e-06
0.568 -0.782004 -0.473533 -0.782004 -0.782004 1.8945e-06
0.569 -0.78482 -0.475022 -0.78482 -0.78482 1.89853e-06
0.57 -0.787645 -0.476512 -0.787645 -0.787645 1.90264e-06
0.571 -0.790477 -0.478003 -0.790477 -0.790477 1.90683e-06
0.572 -0.793317 -0.479495 -0.793317 -0.793317 1.91109e-06
0.573 -0.796165 -0.480987 -0.796165 -0.796165 1.91544e-06
0.574 -0.799021 -0.482481 -0.799021 -0.799021 1.91987e-06
0.575 -0.801885 -0.483976 -0.801885 -0.801885 1.9244e-06
0.576 -0.804758 -0.485471 -0.804758 -0.804758 1.92901e-06
0.577 -0.807639 -0.486968 -0.807639 -0.807639 1.93373e-06
0.578 -0.810529 -0.488465 -0.810529 -0.810529 1.93854e-06
0.579 -0.813427 -0.489963 -0.813427 -0.813427 1.94345e-06
0.58 -0.816334 -0.491462 -0.816334 -0.816334 1.94847e-06
0.581 -0.81925 -0.492962 -0.81925 -0.81925 1.95359e-06
0.582 -0.822176 -0.494462 -0.822176 -0.822176 1.95884e-06
0.583 -0.82511 -0.495964 -0.82511 -0.82511 1.9642e-06
0.584 -0.828054 -0.497466 -0.828054 -0.828054 1.96968e-06
0.585 -0.831008 -0.498969 -0.831008 -0.831008 1.97529e-06
0.586 -0.833971 -0.500473 -0.833971 -0.833971 1.98104e-06
0.587 -0.836944 -0.501977 -0.836944 -0.836944 1.98693e-06
0.588 -0.839928 -0.503483 -0.839928 -0.839928 1.99296e-06
0.589 -0.842921 -0.504989 -0.842921 -0.842921 1.99914e-06
0.59 -0.845925 -0.506496 -0.845925 -0.845925 2.00548e-06
0.591 -0.84894 -0.508003 -0.84894 -0.84894 2.01199e-06
0.592 -0.851966 -0.509511 -0.851966 -0.851966 2.01867e-06
0.593 -0.855003 -0.51102 -0.855003 -0.855003 2.02553e-06
0.594 -0.858051 -0.512529 -0.858051 -0.858051 2.03258e-06
0.595 -0.861111 -0.514039 -0.861111 -0.861111 2.03984e-06
0.596 -0.864183 -0.51555 -0.864183 -0.864183 2.0473e-06
0.597 -0.867267 -0.517062 -0.867267 -0.867267 2.05498e-06
0.598 -0.870364 -0.518574 -0.870364 -0.870364 2.0629e-06
0.599 -0.873473 -0.520086 -0.873473 -0.873473 2.07107e-06
0.6 -0.876596 -0.521599 -0.876596 -0.876596 2.07949e-06
0.601 -0.879732 -0.523113 -0.879732 -0.879732 2.08819e-06
0.602 -0.882882 -0.524627 -0.882882 -0.882882 2.09718e-06
0.603 -0.886046 -0.526142 -0.886046 -0.886046 2.10648e-06
0.604 -0.889226 -0.527658 -0.889226 -0.889226 2.11611e-06
0.605 -0.89242 -0.529173 -0.89242 -0.89242 2.12609e-06
0.606 -0.89563 -0.53069 -0.89563 -0.89563 2.13644e-06
0.607 -0.898856 -0.532207 -0.898856 -0.898856 2.14719e-06
0.608 -0.902098 -0.533724 -0.902098 -0.902098 2.15837e-06
0.609 -0.905358 -0.535242 -0.905358 -0.905358 2.17001e-06
0.61 -0.908636 -0.53676 -0.908636 -0.908636 2.18215e-06
0.611 -0.911933 -0.538279 -0.911933 -0.911933 2.19482e-06
0.612 -0.915249 -0.539798 -0.915249 -0.915249 2.20807e-06
0.613 -0.918585 -0.541317 -0.918585 -0.918585 2.22195e-06
0.614 -0.921942 -0.542837 -0.921942 -0.921942 2.23651e-06
0.615 -0.925321 -0.544358 -0.925321 -0.925321 2.25182e-06
0.616 -0.928722 -0.545878 -0.928722 -0.928722 2.26795e-06
0.617 -0.932148 -0.547399 -0.932148 -0.932148 2.28499e-06
0.618 -0.935599 -0.548921 -0.935599 -0.935599 2.30303e-06
0.619 -0.939077 -0.550442 -0.939077 -0.939077 2.32219e-06
0.62 -0.942583 -0.551964 -0.942583 -0.942583 2.3426e-06
0.621 -0.946119 -0.553487 -0.946119 -0.946119 2.36441e-06
0.622 -0.949686 -0.555009 -0.949686 -0.949686 2.38782e-06
0.623 -0.953287 -0.556532 -0.953287 -0.953287 2.41306e-06
0.624 -0.956925 -0.558055 -0.956925 -0.956925 2.4404e-06
0.625 -0.960601 -0.559578 -0.960601 -0.960601 2.47019e-06
0.626 -0.96432 -0.561102 -0.96432 -0.96432 2.50288e-06
0.627 -0.968084 -0.562626 -0.968084 -0.968084 2.53903e-06
0.628 -0.971899 -0.564149 -0.971899 -0.971899 2.57938e-06
0.629 -0.975769 -0.565674 -0.975769 -0.975769 2.62494e-06
0.63 -0.979701 -0.567198 -0.979701 -0.979701 2.67713e-06
0.631 -0.983703 -0.568722 -0.983703 -0.983703 2.73799e-06
0.632 -0.987785 -0.570247 -0.987785 -0.987785 2.81066e-06
0.633 -0.99196 -0.571771 -0.99196 -0.99196 2.9003e-06
0.634 -0.996246 -0.573296 -0.996246 -0.996246 3.01625e-06
0.635 -1.00067 -0.574821 -1.00067 -1.00067 3.17801e-06
0.636 -1.00527 -0.576346 -1.00527 -1.00527 3.43755e-06
0.637 -1.01012 -0.577871 -1.01012 -1.01012 4.03005e-06
0.638 -1.01536 -0.579396 -1.01536 -1.01536 4.64353e-06
0.639 -1.0215 -0.580921 -1.0215 -1.0215 2.97588e-06
0.64 -1.02858 -0.582446 -1.02858 -1.02858 3.68489e-06
0.641 -1.03312 -0.583971 -1.03312 -1.03312 2.86601e-06
0.642 -1.03874 -0.585496 -1.03874 -1.03874 3.12491e-06
0.643 -1.04311 -0.587021 -1.04311 -1.04311 2.79794e-06
0.644 -1.04788 -0.588546 -1.04788 -1.04788 2.84401e-06
0.645 -1.05214 -0.590071 -1.05214 -1.05214 2.70555e-06
0.646 -1.05648 -0.591596 -1.05648 -1.05648 2.68536e-06
0.647 -1.06061 -0.59312 -1.06061 -1.06061 2.61385e-06
0.648 -1.0647 -0.594645 -1.0647 -1.0647 2.57963e-06
0.649 -1.06868 -0.59617 -1.06868 -1.06868 2.53343e-06
0.65 -1.07261 -0.597694 -1.07261 -1.07261 2.49992e-06
0.651 -1.07648 -0.599218 -1.07648 -1.07648 2.46504e-06
0.652 -1.08028 -0.600742 -1.08028 -1.08028 2.43532e-06
0.653 -1.08404 -0.602266 -1.08404 -1.08404 2.4067e-06
0.654 -1.08775 -0.60379 -1.08775 -1.08775 2.38077e-06
0.655 -1.09142 -0.605313 -1.09142 -1.09142 2.35629e-06
0.656 -1.09504 -0.606836 -1.09504 -1.09504 2.33355e-06
0.657 -1.09863 -0.608359 -1.09863 -1.09863 2.31211e-06
0.658 -1.10218 -0.609882 -1.10218 -1.10218 2.29195e-06
0.659 -1.1057 -0.611404 -1.1057 -1.1057 2.27289e-06
0.66 -1.10919 -0.612926 -1.10919 -1.10919 2.25484e-06
0.661 -1.11265 -0.614448 -1.11265 -1.11265 2.23769e-06
0.662 -1.11608 -0.61597 -1.11608 -1.11608 2.22137e-06
0.663 -1.11948 -0.617491 -1.11948 -1.11948 2.20581e-06
0.664 -1.12286 -0.619011 -1.12286 -1.12286 2.19094e-06
0.665 -1.12621 -0.620532 -1.12621 -1.12621 2.1767e-06
0.666 -1.12954 -0.622052 -1.12954 -1.12954 2.16305e-06
0.667 -1.13285 -0.623571 -1.13285 -1.13285 2.14994e-06
0.668 -1.13613 -0.62509 -1.13613 -1.13613 2.13734e-06
0.669 -1.13939 -0.626609 -1.13939 -1.13939 2.12521e-06
0.67 -1.14264 -0.628127 -1.14264 -1.14264 2.11351e-06
0.671 -1.14586 -0.629645 -1.14586 -1.14586 2.10222e-06
0.672 -1.14907 -0.631162 -1.14907 -1.14907 2.09131e-06
0.673 -1.15226 -0.632679 -1.15226 -1.15226 2.08076e-06
0.674 -1.15543 -0.634195 -1.15543 -1.15543 2.07055e-06
0.675 -1.15858 -0.635711 -1.15858 -1.15858 2.06065e-06
0.676 -1.16171 -0.637226 -1.16171 -1.16171 2.05105e-06
0.677 -1.16483 -0.638741 -1.16483 -1.16483 2.04174e-06
0.678 -1.16794 -0.640255 -1.16794 -1.16794 2.03269e-06
0.679 -1.17103 -0.641768 -1.17103 -1.17103 2.02389e-06
0.68 -1.1741 -0.643281 -1.1741 -1.1741 2.01534e-06
0.681 -1.17716 -0.644793 -1.17716 -1.17716 2.00701e-06
0.682 -1.18021 -0.646305 -1.18021 -1.18021 1.9989e-06
0.683 -1.18324 -0.647815 -1.18324 -1.18324 1.99099e-06
0.684 -1.18625 -0.649325 -1.18625 -1.18625 1.98329e-06
0.685 -1.18926 -0.650835 -1.18926 -1.18926 1.97576e-06
0.686 -1.19225 -0.652343 -1.19225 -1.19225 1.96842e-06
0.687 -1.19523 -0.653851 -1.19523 -1.19523 1.96125e-06
0.688 -1.19819 -0.655359 -1.19819 -1.19819 1.95424e-06
0.689 -1.20114 -0.656865 -1.20114 -1.20114 1.94739e-06
0.69 -1.20409 -0.658371 -1.20409 -1.20409 1.94069e-06
0.691 -1.20701 -0.659875 -1.20701 -1.20701 1.93413e-06
0.692 -1.20993 -0.661379 -1.20993 -1.20993 1.92772e-06
0.693 -1.21284 -0.662882 -1.21284 -1.21284 1.92143e-06
0.694 -1.21573 -0.664385 -1.21573 -1.21573 1.91527e-06
0.695 -1.21862 -0.665886 -1.21862 -1.21862 1.90924e-06
0.696 -1.22149 -0.667386 -1.22149 -1.22149 1.90332e-06
0.697 -1.22435 -0.668886 -1.22435 -1.22435 1.89752e-06
0.698 -1.2272 -0.670385 -1.2272 -1.2272 1.89183e-06
0.699 -1.23004 -0.671882 -1.23004 -1.23004 1.88624e-06
0.7 -1.23287 -0.673379 -1.23287 -1.23287 1.88076e-06
0.701 -1.23569 -0.674875 -1.23569 -1.23569 1.87537e-06
0.702 -1.2385 -0.67637 -1.2385 -1.2385 1.87008e-06
0.703 -1.2413 -0.677863 -1.2413 -1.2413 1.86488e-06
0.704 -1.24409 -0.679356 -1.24409 -1.24409 1.85978e-06
0.705 -1.24687 -0.680848 -1.24687 -1.24687 1.85475e-06
0.706 -1.24964 -0.682338 -1.24964 -1.24964 1.84982e-06
0.707 -1.2524 -0.683828 -1.2524 -1.2524 1.84496e-06
0.708 -1.25515 -0.685316 -1.25515 -1.25515 1.84018e-06
0.709 -1.25789 -0.686803 -1.25789 -1.25789 1.83548e-06
0.71 -1.26063 -0.68829 -1.26063 -1.26063 1.83086e-06
0.711 -1.26335 -0.689774 -1.26335 -1.26335 1.8263e-06
0.712 -1.26607 -0.691258 -1.26607 -1.26607 1.82182e-06
0.713 -1.26877 -0.692741 -1.26877 -1.26877 1.8174e-06
0.714 -1.27147 -0.694222 -1.27147 -1.27147 1.81305e-06
0.715 -1.27416 -0.695702 -1.27416 -1.27416 1.80876e-06
0.716 -1.27684 -0.697181 -1.27684 -1.27684 1.80453e-06
0.717 -1.27951 -0.698659 -1.27951 -1.27951 1.80037e-06
0.718 -1.28217 -0.700135 -1.28217 -1.28217 1.79626e-06
0.719 -1.28482 -0.70161 -1.28482 -1.28482 1.79222e-06
0.72 -1.28747 -0.703084 -1.28747 -1.28747 1.78822e-06
0.721 -1.29011 -0.704557 -1.29011 -1.29011 1.78429e-06
0.722 -1.29274 -0.706028 -1.29274 -1.29274 1.7804e-06
0.723 -1.29536 -0.707497 -1.29536 -1.29536 1.77657e-06
0.724 -1.29797 -0.708965 -1.29797 -1.29797 1.77279e-06
0.725 -1.30057 -0.710432 -1.30057 -1.30057 1.76906e-06
0.726 -1.30317 -0.711898 -1.30317 -1.30317 1.76537e-06
0.727 -1.30576 -0.713362 -1.30576 -1.30576 1.76173e-06
0.728 -1.30834 -0.714824 -1.30834 -1.30834 1.75814e-06
0.729 -1.31091 -0.716285 -1.31091 -1.31091 1.7546e-06
0.73 -1.31347 -0.717745 -1.31347 -1.31347 1.75109e-06
0.731 -1.31603 -0.719203 -1.31603 -1.31603 1.74763e-06
0.732 -1.31858 -0.720659 -1.31858 -1.31858 1.74421e-06
0.733 -1.32112 -0.722114 -1.32112 -1.32112 1.74084e-06
0.734 -1.32365 -0.723568 -1.32365 -1.32365 1.7375e-06
0.735 -1.32618 -0.725019 -1.32618 -1.32618 1.7342e-06
0.736 -1.32869 -0.72647 -1.32869 -1.32869 1.73094e-06
0.737 -1.3312 -0.727918 -1.3312 -1.3312 1.72772e-06
0.738 -1.33371 -0.729365 -1.33371 -1.33371 1.72453e-06
0.739 -1.3362 -0.73081 -1.3362 -1.3362 1.72138e-06
0.74 -1.33869 -0.732254 -1.33869 -1.33869 1.71827e-06
0.741 -1.34117 -0.733695 -1.34117 -1.34117 1.71519e-06
0.742 -1.34364 -0.735136 -1.34364 -1.34364 1.71214e-06
0.743 -1.3461 -0.736574 -1.3461 -1.3461 1.70913e-06
0.744 -1.34856 -0.73801 -1.34856 -1.34856 1.70614e-06
0.745 -1.35101 -0.739445 -1.35101 -1.35101 1.7032e-06
0.746 -1.35345 -0.740878 -1.35345 -1.35345 1.70028e-06
0.747 -1.35589 -0.742309 -1.35589 -1.35589 1.69739e-06
0.748 -1.35832 -0.743739 -1.35832 -1.35832 1.69453e-06
0.749 -1.36074 -0.745166 -1.36074 -1.36074 1.6917e-06
0.75 -1.36315 -0.746592 -1.36315 -1.36315 1.6889e-06
